L3-PH5- - - Exposure to or harmful effects of undetermined intent of substances chiefly nonmedicinal as to source;1110;19
L3-QA3- - - Contact with health services for procreative management;1111;20
L3-QA5- - - Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm;1112;20
L3-QA6- - - Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm;1113;20
L3-QA7- - - Circumstances associated with exposure to a drug, medicament or biological substance influencing the episode of care without injury or harm;1114;20
L3-QA8- - - Circumstances associated with other aspects of care influencing the episode of care without injury or harm;1115;20
L3-QC4- - - Personal history of health problems;1116;20
L3-QC6- - - Family history of health problems;1117;20
L3-QD0- - - Carrier of infectious disease agent;1118;20
L3-QE1- - - Hazardous substance use;1119;20
L3-SA0- - - Liver system disorders (TM1);1120;26
L3-SA1- - - Heart system disorders (TM1);1121;26
L3-SA5- - - Spleen system disorders (TM1);1122;26
L3-SA6- - - Lung system disorders (TM1);1123;26
L3-SA9- - - Kidney system disorders (TM1);1124;26
L3-SB3- - - Skin and mucosa system disorders (TM1);1125;26
L3-SB8- - - Female reproductive system disorders (TM1) (including childbirth);1126;26
L3-SC5- - - Bone, joint and muscle system disorders (TM1);1127;26
L3-SC7- - - Eye, ear, nose and throat system disorders (TM1);1128;26
L3-SD0- - - Brain system disorders (TM1);1129;26
L3-SE0- - - Warmth disorders (TM1);1130;26
L3-SE9- - - Qi patterns (TM1);1131;26
L3-SF0- - - Blood patterns (TM1);1132;26
L3-SF1- - - Fluid patterns (TM1);1133;26
L3-SF2- - - Essence patterns (TM1);1134;26
L3-SF5- - - Liver system patterns (TM1);1135;26
L3-SF6- - - Heart system patterns (TM1);1136;26
L3-SF7- - - Spleen system patterns (TM1);1137;26
L3-SF8- - - Lung system patterns (TM1);1138;26
L3-SF9- - - Kidney system patterns (TM1);1139;26
L3-SG2- - - Main Meridian Patterns (TM1);1140;26
L3-SG3- - - Extra Meridian Patterns (TM1);1141;26
L3-SG8- - - Defense phase patterns (TM1);1142;26
L3-SG9- - - Qi phase patterns (TM1);1143;26
L3-SH0- - - Nutrient phase patterns (TM1);1144;26
L3-SH1- - - Blood phase patterns (TM1);1145;26
L3-SH4- - - Large yang type patterns (TM1);1146;26
L3-SH5- - - Small yang type patterns (TM1);1147;26
L3-SH6- - - Large yin type patterns (TM1);1148;26
L3-SH7- - - Small yin type patterns(TM1);1149;26
L4-2B8- - - - Malignant neoplasms of intestine;1150;23
L4-ED8- - - - Acne and related disorders;1151;15
L4-EE5- - - - Poikiloderma;1152;15
L4-EE6- - - - Fibromatoses and keloids;1153;15
L4-EF7- - - - Dermatoses due to venous disease;1154;15
L4-EG4- - - - Inflammatory disorders of the external ear;1155;15
L4-EJ2- - - - Chronic effects of ultraviolet radiation on the skin;1156;15
L4-EJ4- - - - Acute effects of ultraviolet radiation on normal skin;1157;15
L4-PF8- - - - Water transport injury event of undetermined intent with water vessel damaged, disabled or destroyed;1158;19
L4-PF9- - - - Water transport injury event of undetermined intent with water vessel not damaged, disabled or destroyed;1159;19
L4-SA1- - - - Palpitation disorders (TM1);1160;26
L4-SA2- - - - Chest impediment disorders (TM1);1161;26
L4-SA7- - - - Cough disorders (TM1);1162;26
L4-SA9- - - - Strangury disorders (TM1);1163;26
L4-SB4- - - - Furuncle disorders (TM1);1164;26
L4-SB6- - - - Abscess disorders (TM1);1165;26
L4-SB8- - - - Menstruation associated disorders (TM1);1166;26
L4-SC0- - - - Pregnancy associated disorders (TM1);1167;26
L4-SC1- - - - Puerperium associated disorders (TM1);1168;26
L4-SC2- - - - Other female reproductive system associated disorders (TM1);1169;26
L4-SC5- - - - Joint impediment disorders (TM1);1170;26
L4-SC8- - - - Deafness disorders (TM1);1171;26
L4-SD1- - - - Headache disorders (TM1);1172;26
L4-SD3- - - - Wind stroke disorders (TM1);1173;26
L5-2B9- - - - - Malignant neoplasms of large intestine;1174;23
L5-SB8- - - - - Menstruation cycle disorders (TM1);1175;26
